id_escola,id_estudante,score_exame_norm,gen_estud,Ver_padro,faixa_pont_adm_bottom 25%,faixa_pont_adm_mid 50%,faixa_pont_adm_top 25%,rv_adm_escola_bottom 25%,rv_adm_escola_mid 50%,rv_adm_escola_top 25%,media_adm_escola,tipo_escola,schgend_boys,schgend_girls,schgend_mixed
1,80,0.6319633201835988,0,0.44444431747963314,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,82,0.5100279546423626,0,0.48611108777199136,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,86,0.6963298634705786,0,0.76388886181551,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,88,0.5447429484384636,0,0.5555555144787048,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,90,0.29178551290293164,1,0.38888873578426353,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,95,0.8285091362941841,0,0.6944443006754669,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,105,0.35964897780780447,0,0.38888873578426353,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,108,0.7366136094733953,1,0.76388886181551,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,109,0.7781852427943776,0,0.76388886181551,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,112,0.8285091362941841,1,0.902777648012272,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,113,0.3336786066082108,1,0.24999994958750138,0,0,1,0,1,0,0.6616854326998834,0,0,0,1
1,115,0.4823933815330243,1,0.31944434268588245,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,117,0.371881247815106,0,0.4027777152289369,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,121,0.8004722535363098,1,0.9166666274569455,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,124,0.4823933815330243,1,0.6944443006754669,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,134,0.24950140226011341,1,0.49999993278333515,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,137,0.5832932360261703,1,0.8472222343585645,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,138,0.5742388821896381,0,0.5555555144787048,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,141,0.6319633201835988,0,0.52777772363102,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,142,0.2648863571394593,1,0.26388876099051284,0,0,1,0,1,0,0.6616854326998834,0,0,0,1
1,143,0.5356394958584665,0,0.5972221167294011,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,145,0.5182834991997997,0,0.52777772363102,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,155,0.7366136094733953,1,0.8611110457615758,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,158,0.6417860693553575,1,0.30555553128287105,0,0,1,0,1,0,0.6616854326998834,0,0,0,1
1,172,0.5100279546423626,1,0.6805554892724555,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,173,0.5447429484384636,1,0.38888873578426353,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,175,0.7591766642619193,1,0.833333254913891,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,177,0.526477806713304,1,0.49999993278333515,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,183,0.7054203594377169,0,0.5972221167294011,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,188,0.6319633201835988,1,0.6666666778694441,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,191,0.5549168900113953,1,0.5555555144787048,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,192,0.7266447915398283,1,0.5416665350340314,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,193,0.3941487554450507,1,0.472222108327318,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,197,0.6222772291811509,1,0.30555553128287105,0,0,1,0,1,0,0.6616854326998834,0,0,0,1
1,198,0.35964897780780447,0,0.43055550607662174,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,199,0.6417860693553575,0,0.2916665518381977,0,0,1,0,1,0,0.6616854326998834,0,0,0,1
1,202,0.41502363177077134,1,0.30555553128287105,0,0,1,0,1,0,0.6616854326998834,0,0,0,1
1,205,0.6691893055517368,0,0.6805554892724555,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,208,0.7366136094733953,0,0.6666666778694441,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,211,0.6786829567568818,1,0.6249999075770859,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,212,0.43279055763516017,1,0.09722218394606585,0,0,1,0,1,0,0.6616854326998834,0,0,0,1
1,215,0.6222772291811509,1,0.5555555144787048,1,0,0,0,1,0,0.6616854326998834,0,0,0,1
1,219,0.7591766642619193,0,0.48611108777199136,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,221,0.5447429484384636,0,0.3333333221305559,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
1,223,0.5652173972341479,1,0.472222108327318,0,1,0,0,1,0,0.6616854326998834,0,0,0,1
2,1,0.4242895193603984,0,0.472222108327318,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,3,0.7781852427943776,0,0.5416665350340314,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,5,0.5832932360261703,0,0.41666652663194836,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,8,0.3474347106731067,0,0.38888873578426353,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,11,0.41502363177077134,0,0.20833317929514317,0,0,1,0,0,1,0.8259873658275745,1,0,1,0
2,15,0.7781852427943776,0,0.5555555144787048,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,26,0.7366136094733953,0,0.8194444435108796,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,31,0.8684849240671566,0,0.833333254913891,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,32,0.2324003099112688,0,0.41666652663194836,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,35,0.5447429484384636,0,0.7222220915231518,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,40,0.46383487481566155,0,0.4027777152289369,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,43,0.9274371034185382,0,0.7083332801201403,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,44,0.7266447915398283,0,0.6111110961740744,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,46,0.7868138014167498,0,0.8611110457615758,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,49,0.31788122228375937,0,0.30555553128287105,0,0,1,0,0,1,0.8259873658275745,1,0,1,0
2,50,0.38370695294943796,0,0.30555553128287105,0,0,1,0,0,1,0.8259873658275745,1,0,1,0
2,53,0.5832932360261703,0,0.48611108777199136,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,54,0.5832932360261703,0,0.41666652663194836,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,55,0.5549168900113953,0,0.7083332801201403,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,57,0.3336786066082108,0,0.52777772363102,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,59,0.7473782362072902,0,0.902777648012272,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,60,0.7696472440766186,0,0.833333254913891,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,61,0.6513098617335742,0,0.8611110457615758,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,65,0.6417860693553575,0,0.76388886181551,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,68,0.6019097065379014,0,0.49999993278333515,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,77,0.8988805922923266,0,0.6527776984247706,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,78,0.8684849240671566,0,0.41666652663194836,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,84,0.4823933815330243,0,0.2777777404351862,0,0,1,0,0,1,0.8259873658275745,1,0,1,0
2,87,0.4823933815330243,0,0.4027777152289369,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,91,0.7054203594377169,0,0.6666666778694441,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,95,0.5832932360261703,0,0.5416665350340314,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,100,0.7153812670181701,0,0.5138887441863466,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,102,0.3474347106731067,0,0.38888873578426353,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,104,0.7366136094733953,0,0.7083332801201403,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,108,0.5652173972341479,0,0.6111110961740744,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,109,0.8285091362941841,0,0.5972221167294011,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,110,0.5005881756696305,0,0.38888873578426353,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,112,0.5549168900113953,0,0.6249999075770859,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,113,0.41502363177077134,0,0.3611109449365787,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,115,0.6121058789307909,0,0.43055550607662174,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,119,0.8285091362941841,0,0.8194444435108796,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,129,0.35964897780780447,0,0.3472221335335673,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,131,0.5742388821896381,0,0.5555555144787048,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,132,0.8004722535363098,0,0.7083332801201403,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,134,0.5832932360261703,0,0.7222220915231518,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,135,0.9274371034185382,0,0.6666666778694441,1,0,0,0,0,1,0.8259873658275745,1,0,1,0
2,137,0.6963298634705786,0,0.49999993278333515,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,138,0.6417860693553575,0,0.44444431747963314,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,143,0.41502363177077134,0,0.41666652663194836,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
2,147,0.5832932360261703,0,0.5138887441863466,0,1,0,0,0,1,0.8259873658275745,1,0,1,0
3,9,0.6963298634705786,1,0.6111110961740744,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,12,0.7696472440766186,1,0.902777648012272,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,18,0.6691893055517368,1,0.6666666778694441,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,20,0.6874933171154729,0,0.5555555144787048,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,22,0.7153812670181701,0,0.6527776984247706,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,36,0.7781852427943776,1,0.902777648012272,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,41,0.7473782362072902,0,0.7083332801201403,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,42,0.8004722535363098,1,0.8055554640662062,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,46,0.6121058789307909,0,0.6666666778694441,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,54,0.43279055763516017,0,0.5416665350340314,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,60,0.6019097065379014,1,0.5833333053263896,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,67,0.5832932360261703,0,0.7083332801201403,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,71,0.6319633201835988,1,0.5833333053263896,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,73,0.8004722535363098,1,0.48611108777199136,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,83,0.4730474357144697,1,0.5972221167294011,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,86,0.6963298634705786,1,0.49999993278333515,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,87,0.6417860693553575,1,0.49999993278333515,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,88,0.45378558949697145,1,0.3333333221305559,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,90,0.6121058789307909,1,0.38888873578426353,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,94,0.7868138014167498,0,0.6527776984247706,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,98,0.7054203594377169,0,0.6527776984247706,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,102,0.6513098617335742,1,0.52777772363102,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,103,0.5182834991997997,1,0.5972221167294011,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,104,0.6222772291811509,0,0.6944443006754669,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,119,0.40459642251279954,1,0.6111110961740744,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,120,0.5182834991997997,1,0.4027777152289369,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,121,0.8285091362941841,1,0.7361110709678251,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,122,0.6222772291811509,1,0.472222108327318,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,123,0.49153079407725137,1,0.1805555564891203,0,0,1,0,0,1,0.911380973196944,0,0,0,1
3,125,0.6603673524342721,0,0.5138887441863466,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,134,0.5005881756696305,1,0.48611108777199136,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,136,0.4730474357144697,0,0.48611108777199136,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,169,0.8988805922923266,0,0.7222220915231518,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,171,0.40459642251279954,0,0.7222220915231518,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,172,0.7473782362072902,1,0.6944443006754669,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,173,0.5549168900113953,0,0.5416665350340314,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,180,0.3474347106731067,1,0.30555553128287105,0,0,1,0,0,1,0.911380973196944,0,0,0,1
3,181,0.5182834991997997,0,0.5555555144787048,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,188,0.6019097065379014,1,0.5972221167294011,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,194,0.7153812670181701,0,0.6111110961740744,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,195,0.5356394958584665,0,0.6944443006754669,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,197,0.5925715346870621,0,0.38888873578426353,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,204,0.7696472440766186,1,0.902777648012272,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,206,0.46383487481566155,0,0.7083332801201403,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,207,0.7054203594377169,0,0.4583332969243065,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,208,0.5356394958584665,1,0.4583332969243065,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,211,0.6874933171154729,1,0.5555555144787048,1,0,0,0,0,1,0.911380973196944,0,0,0,1
3,212,0.6319633201835988,0,0.52777772363102,0,1,0,0,0,1,0.911380973196944,0,0,0,1
3,219,0.5549168900113953,0,0.5416665350340314,0,1,0,0,0,1,0.911380973196944,0,0,0,1
4,5,0.5742388821896381,1,0.6944443006754669,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,6,0.7868138014167498,0,0.8750000252062492,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,10,0.7153812670181701,0,0.4027777152289369,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,12,0.6417860693553575,0,0.49999993278333515,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,14,0.7054203594377169,1,0.8472222343585645,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,15,0.4242895193603984,1,0.37499992438125207,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,19,0.7868138014167498,0,0.6388888870217593,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,20,0.5925715346870621,0,0.7499998823708366,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,21,0.6019097065379014,1,0.6111110961740744,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,22,0.7696472440766186,1,0.8888888366092607,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,24,0.5182834991997997,0,0.49999993278333515,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,26,0.6963298634705786,0,0.5972221167294011,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,27,0.526477806713304,0,0.4027777152289369,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,28,0.38370695294943796,0,0.5555555144787048,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,29,0.31788122228375937,1,0.1805555564891203,0,0,1,0,1,0,0.6082912868756212,0,0,0,1
4,30,0.1874400449788134,1,0.1805555564891203,0,0,1,0,1,0,0.6082912868756212,0,0,0,1
4,34,0.7781852427943776,0,0.7916666526631948,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,36,0.4242895193603984,1,0.4583332969243065,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,37,0.4242895193603984,0,0.49999993278333515,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,38,0.4242895193603984,1,0.3333333221305559,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,39,0.6121058789307909,1,0.49999993278333515,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,41,0.8155401123641111,0,0.5694443258817162,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,42,0.38370695294943796,1,0.44444431747963314,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,43,0.46383487481566155,0,0.6249999075770859,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,44,0.2785456275714104,1,0.3333333221305559,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,49,0.4242895193603984,1,0.49999993278333515,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,51,0.6513098617335742,0,0.8055554640662062,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,54,0.7591766642619193,1,0.7361110709678251,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,55,0.5447429484384636,1,0.5138887441863466,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,57,0.49153079407725137,1,0.4027777152289369,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,60,0.6019097065379014,0,0.6249999075770859,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,67,0.371881247815106,0,0.19444436789213176,0,0,1,0,1,0,0.6082912868756212,0,0,0,1
4,68,0.43279055763516017,0,0.3611109449365787,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,73,0.49153079407725137,0,0.6388888870217593,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,74,0.35964897780780447,1,0.52777772363102,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,75,0.41502363177077134,1,0.5138887441863466,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,76,0.6603673524342721,1,0.7777776732185214,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,77,0.3336786066082108,1,0.37499992438125207,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,79,0.41502363177077134,1,0.48611108777199136,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,81,0.35964897780780447,0,0.3611109449365787,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,82,0.5100279546423626,0,0.5972221167294011,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,84,0.4242895193603984,0,0.38888873578426353,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,87,0.7153812670181701,1,0.5555555144787048,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,90,0.46383487481566155,0,0.44444431747963314,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,91,0.29178551290293164,1,0.3472221335335673,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,92,0.5549168900113953,0,0.43055550607662174,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,93,0.4730474357144697,1,0.41666652663194836,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,98,0.5100279546423626,0,0.6388888870217593,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,102,0.5549168900113953,1,0.48611108777199136,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,104,0.40459642251279954,1,0.4583332969243065,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,105,0.8453745546743969,0,0.6388888870217593,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,107,0.5925715346870621,0,0.41666652663194836,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,108,0.5447429484384636,1,0.8194444435108796,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,110,0.38370695294943796,1,0.37499992438125207,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,113,0.38370695294943796,1,0.31944434268588245,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,116,0.5356394958584665,1,0.8055554640662062,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,121,0.5652173972341479,1,0.4583332969243065,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,133,0.5925715346870621,0,0.5555555144787048,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,138,0.2648863571394593,1,0.2777777404351862,0,0,1,0,1,0,0.6082912868756212,0,0,0,1
4,143,0.526477806713304,0,0.5138887441863466,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,145,0.4427439640186951,1,0.4027777152289369,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,150,0.4823933815330243,1,0.5972221167294011,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,153,0.30378620050355676,0,0.19444436789213176,0,0,1,0,1,0,0.6082912868756212,0,0,0,1
4,154,0.46383487481566155,1,0.3472221335335673,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,155,0.1874400449788134,0,0.3472221335335673,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,156,0.40459642251279954,1,0.2916665518381977,0,0,1,0,1,0,0.6082912868756212,0,0,0,1
4,157,0.5742388821896381,1,0.5833333053263896,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,158,0.5925715346870621,1,0.37499992438125207,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,159,0.6513098617335742,1,0.5555555144787048,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,160,0.49153079407725137,1,0.6527776984247706,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,169,0.41502363177077134,1,0.52777772363102,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,178,0.4427439640186951,0,0.472222108327318,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,182,0.2785456275714104,1,0.09722218394606585,0,0,1,0,1,0,0.6082912868756212,0,0,0,1
4,185,0.45378558949697145,1,0.5416665350340314,0,1,0,0,1,0,0.6082912868756212,0,0,0,1
4,187,0.5925715346870621,0,0.6527776984247706,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,190,0.6786829567568818,0,0.5972221167294011,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
4,192,0.40459642251279954,1,0.6249999075770859,1,0,0,0,1,0,0.6082912868756212,0,0,0,1
5,4,0.4823933815330243,0,0.2916665518381977,0,1,0,0,0,1,0.6935090927408186,0,0,0,1
5,13,0.5356394958584665,1,0.6111110961740744,1,0,0,0,0,1,0.6935090927408186,0,0,0,1
5,17,0.6963298634705786,0,0.6944443006754669,1,0,0,0,0,1,0.6935090927408186,0,0,0,1
5,26,0.6603673524342721,0,0.43055550607662174,0,1,0,0,0,1,0.6935090927408186,0,0,0,1
5,32,0.5832932360261703,0,0.5416665350340314,0,1,0,0,0,1,0.6935090927408186,0,0,0,1
5,39,0.5925715346870621,0,0.5972221167294011,1,0,0,0,0,1,0.6935090927408186,0,0,0,1
5,41,0.526477806713304,1,0.5833333053263896,1,0,0,0,0,1,0.6935090927408186,0,0,0,1
5,53,0.3941487554450507,0,0.3611109449365787,0,1,0,0,0,1,0.6935090927408186,0,0,0,1
5,54,0.3336786066082108,0,0.43055550607662174,0,1,0,0,0,1,0.6935090927408186,0,0,0,1
5,61,0.5549168900113953,0,0.5833333053263896,1,0,0,0,0,1,0.6935090927408186,0,0,0,1
5,64,0.4427439640186951,0,0.44444431747963314,0,1,0,0,0,1,0.6935090927408186,0,0,0,1
5,66,0.6603673524342721,1,0.6388888870217593,1,0,0,0,0,1,0.6935090927408186,0,0,0,1
5,74,0.43279055763516017,1,0.44444431747963314,0,1,0,0,0,1,0.6935090927408186,0,0,0,1
5,84,0.3336786066082108,0,0.37499992438125207,0,1,0,0,0,1,0.6935090927408186,0,0,0,1
5,92,0.6786829567568818,1,0.5694443258817162,0,1,0,0,0,1,0.6935090927408186,0,0,0,1
